SQLDATE,Location,EventCode,Actor1Name,GoldsteinScale,NumArticles
20260102,"Firuzabad, Yazd, Iran",111,IRAN,-2,2
20260102,"Azna, Lorestan, Iran",1123,AUTHORITIES,-2,2
20260102,"Basij, Fars, Iran",1123,,-2,2
20260102,"Firuzabad, Yazd, Iran",111,,-2,2
20260102,"Zahedan, Sistan va Baluchestan, Iran",141,PAKISTAN,-6.5,1
20260102,"Zahedan, Sistan va Baluchestan, Iran",141,DEMONSTRATOR,-6.5,42
20260102,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,PROTESTER,-7.5,10
20260102,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,PROTESTER,-7.5,4
20260102,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",141,,-6.5,10
20260102,Iran,141,UNITED STATES,-6.5,1
20260102,Iran,141,PRESIDENT,-6.5,7
20260102,Iran,110,COMPANIES,-2,10
20260102,Iran,111,UNITED STATES,-2,2
20260102,Iran,111,UNITED STATES,-2,2
20260102,Iran,110,MINISTRY,-2,2
20260102,Iran,141,ISRAELI,-6.5,2
20260102,Iran,111,UNITED STATES,-2,10
20260102,Iran,145,IRAN,-7.5,10
20260102,Iran,141,STUDENT,-6.5,10
20260102,Iran,110,PROTESTER,-2,3
20260102,Iran,110,PROTESTER,-2,3
20260102,Iran,114,IRAN,-2,4
20260102,Iran,141,IRAN,-6.5,5
20260102,Iran,145,IRAN,-7.5,5
20260102,Iran,111,AMERICAN,-2,2
20260102,Iran,141,SYRIA,-6.5,5
20260102,Iran,112,PALESTINE,-2,1
20260102,Iran,112,ISRAELI,-2,1
20260102,Iran,112,ISRAEL,-2,3
20260102,Iran,111,IRAN,-2,6
20260101,"Mohammad Reza, Sistan va Baluchestan, Iran",120,AMERICAN,-4,4
20260101,Iran,111,IRAN,-2,8
20260101,"Tehran, Tehran, Iran",112,ISRAEL,-2,2
20260101,"Tehran, Tehran, Iran",111,THE US,-2,2
20260101,Iran,141,TRADER,-6.5,7
20260101,Iran,141,IRAN,-6.5,9
20260101,"Lorestan, Lorestan, Iran",145,PROTESTER,-7.5,10
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,8
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",141,BARACK OBAMA,-6.5,2
20260101,"Tehran, Tehran, Iran",111,BARACK OBAMA,-2,8
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260101,"Marvdasht, Fars, Iran",140,SECURITY FORCE,-6.5,10
20260101,"Malard, Tehran, Iran",141,IRAN,-6.5,10
20260101,"Teheran, Iran (general), Iran",110,UNITED STATES,-2,6
20260101,"Teheran, Iran (general), Iran",110,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",141,,-6.5,10
20260101,"Azna, Lorestan, Iran",111,IRAN,-2,8
20260101,"Azna, Lorestan, Iran",111,POLICE,-2,2
20260101,"Tehran, Tehran, Iran",141,TRADER,-6.5,10
20260101,"Tehran, Tehran, Iran",1123,GOVERNMENT,-2,10
20260101,"Tehran, Tehran, Iran",140,,-6.5,10
20260101,"Tehran, Tehran, Iran",141,STUDENT,-6.5,10
20260101,Iran,112,HUMAN RIGHTS GROUP,-2,10
20260101,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,2
20260101,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,8
20260101,"Lorestan, Lorestan, Iran",141,IRAN,-6.5,10
20260101,"Tehran, Tehran, Iran",140,IRAN,-6.5,2
20260101,"Tehran, Tehran, Iran",140,,-6.5,8
20260101,"Tehran, Tehran, Iran",141,POLICE,-6.5,20
20260101,"Tehran, Tehran, Iran",141,,-6.5,10
20260101,"Tehran, Tehran, Iran",141,TRADER,-6.5,10
20260101,"Khuzestan, Khuzestan, Iran",114,IRANIAN,-2,6
20260101,"Tehran, Tehran, Iran",110,RUSSIA,-2,2
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260101,"Pahlavi, Gilan, Iran",141,DEMONSTRATOR,-6.5,10
20260101,"Kuhdasht, Lorestan, Iran",141,IRAN,-6.5,6
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",143,TEHRAN,-6.5,5
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",128,IRANIAN,-5,10
20260101,"Pasdaran, Kohgiluyeh va Buyer A?mad, Iran",141,IRAN,-6.5,10
20260101,"Mizan, Ardabil, Iran",141,REGIME,-6.5,3
20260101,"Mohammad Reza, Sistan va Baluchestan, Iran",120,IRAN,-4,3
20260101,"As Iran, Az¯arbayjan-e Sharqi, Iran",120,IRAN,-4,10
20260101,"Tehran, Tehran, Iran",141,A US,-6.5,10
20260101,"Tehran, Tehran, Iran",114,MILITARY,-2,10
20260101,"Tehran, Tehran, Iran",120,IRAN,-4,20
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260101,"Tehran, Tehran, Iran",111,TEHRAN,-2,10
20260101,"Tehran, Tehran, Iran",143,IRANIAN,-6.5,10
20260101,"Tehran, Tehran, Iran",110,RUSSIA,-2,2
20260101,"Tehran, Tehran, Iran",112,POLICE,-2,10
20260101,"Tehran, Tehran, Iran",141,CIVILIAN,-6.5,10
20260101,"Tehran, Tehran, Iran",110,HUMAN RIGHTS GROUP,-2,30
20260101,"Tehran, Tehran, Iran",112,IRAN,-2,10
20260101,"Tehran, Tehran, Iran",110,IRANIAN,-2,4
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,6
20260101,"Kuhdasht, Lorestan, Iran",141,IRAN,-6.5,2
20260101,Iran,120,TEXAS,-4,10
20260101,Iran,1241,SUPREME COURT,-4,6
20260101,Iran,110,SETTLEMENT,-2,8
20260101,Iran,125,MILITARY,-5,8
20260101,Iran,120,ISRAELI,-4,1
20260101,Iran,120,IRAN,-4,4
20260101,Iran,128,UNITED STATES,-5,2
20260101,Iran,112,LAWMAKER,-2,4
20260101,"Tehran, Tehran, Iran",110,LEBANON,-2,6
20260101,"Tehran, Tehran, Iran",141,POLICE,-6.5,6
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,6
20260101,Iran,112,RUSSIAN,-2,20
20260101,"Tehran, Tehran, Iran",1123,CANADA,-2,1
20260101,"Tehran, Tehran, Iran",1123,FRIGATE,-2,6
20260101,"Tehran, Tehran, Iran",120,CANADA,-4,8
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,8
20260101,Iran,1123,,-2,5
20260101,Iran,110,,-2,8
20260101,Iran,141,,-6.5,10
20260101,Iran,110,RUSSIA,-2,8
20260101,Iran,120,ISRAEL,-4,10
20260101,Iran,110,ISRAEL,-2,8
20260101,Iran,125,ISRAELI,-5,8
20260101,Iran,111,ISRAELI,-2,8
20260101,Iran,120,ARMY,-4,10
20260101,Iran,112,IRAN,-2,4
20260101,Iran,112,VENEZUELA,-2,6
20260101,Iran,112,IRANIAN,-2,6
20260101,Iran,114,IRAN,-2,4
20260101,Iran,111,IRAN,-2,5
20260101,Iran,125,ISRAEL,-5,2
20260101,Iran,111,ISRAEL,-2,2
20260101,Iran,125,IRAN,-5,2
20260101,Iran,111,JERUSALEM,-2,10
20260101,"Kuhdasht, Lorestan, Iran",110,STUDENT,-2,8
20260101,"Kuhdasht, Lorestan, Iran",110,TRADER,-2,8
20260101,Iran,111,OBAMA,-2,6
20260101,Iran,141,POLICE,-6.5,10
20260101,Iran,112,TERRORIST,-2,10
20260101,Iran,1124,IRAN,-2,6
20260101,Iran,112,SETTLEMENT,-2,7
20260101,"Teheran, Iran (general), Iran",141,THE OPPOSITION,-6.5,10
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",141,IRANIAN,-6.5,4
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",141,IRAN,-6.5,4
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",141,IRANIAN,-6.5,2
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,SECURITY FORCE,-7.5,2
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,PROTESTER,-7.5,2
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,PROTESTER,-7.5,2
20260101,"Baluchestan, Sistan va Baluchestan, Iran",112,,-2,2
20260101,"Baluchestan, Sistan va Baluchestan, Iran",112,IRAN,-2,8
20260101,"Tehran, Tehran, Iran",120,CHRISTIAN,-4,8
20260101,"Pasdaran, Kohgiluyeh va Buyer A?mad, Iran",141,,-6.5,10
20260101,"Fassa, Fars, Iran",140,PROTESTER,-6.5,10
20260101,"Fassa, Fars, Iran",141,PROTESTER,-6.5,10
20260101,"Basij, Fars, Iran",145,IRAN,-7.5,2
20260101,"Basij, Fars, Iran",141,DEMONSTRATOR,-6.5,8
20260101,"Basij, Fars, Iran",141,PROTESTER,-6.5,10
20260101,"Basij, Fars, Iran",111,DEMONSTRATOR,-2,10
20260101,"Basij, Fars, Iran",145,PROTESTER,-7.5,8
20260101,"Tehran, Tehran, Iran",145,IRAN,-7.5,6
20260101,"Khuzestan, Khuzestan, Iran",114,IRANIAN,-2,4
20260101,"Basij, Fars, Iran",145,,-7.5,2
20260101,"Basij, Fars, Iran",145,IRAN,-7.5,6
20260101,"Tehran, Tehran, Iran",111,,-2,10
20260101,"Tehran, Tehran, Iran",145,IRAN,-7.5,2
20260101,"Tehran, Tehran, Iran",120,AIR FORCE,-4,2
20260101,"Tehran, Tehran, Iran",111,DEMONSTRATOR,-2,10
20260101,"Tehran, Tehran, Iran",141,STUDENT,-6.5,10
20260101,"Tehran, Tehran, Iran",141,STATE MEDIA,-6.5,10
20260101,"Tehran, Tehran, Iran",112,REUTERS,-2,10
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260101,"Tehran, Tehran, Iran",120,GAZA,-4,1
20260101,"Tehran, Tehran, Iran",120,CANADA,-4,2
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",145,TEHRAN,-7.5,1
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,5
20260101,"Tehran, Tehran, Iran",145,PROTESTER,-7.5,1
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,10
20260101,"Tehran, Tehran, Iran",1411,PROTESTER,-6.5,10
20260101,"Tehran, Tehran, Iran",140,PROTESTER,-6.5,10
20260101,"Tehran, Tehran, Iran",111,DICTATOR,-2,10
20260101,"Tehran, Tehran, Iran",120,AIR FORCE,-4,6
20260101,"Tehran, Tehran, Iran",112,IAEA,-2,10
20260101,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",145,COMPANIES,-7.5,10
20260101,"Tehran, Tehran, Iran",141,CIVILIAN,-6.5,10
20260101,"Tehran, Tehran, Iran",145,SECURITY FORCE,-7.5,5
20260101,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20260101,"Tehran, Tehran, Iran",110,STATE MEDIA,-2,20
20260101,"Tehran, Tehran, Iran",141,PERSIAN,-6.5,5
20260101,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,10
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,2
20260101,"Tehran, Tehran, Iran",120,ISRAEL,-4,8
20260101,"Tehran, Tehran, Iran",120,UNITED STATES,-4,8
20260101,"Natanz, Esfahan, Iran",112,ISRAELI,-2,2
20260101,"Natanz, Esfahan, Iran",112,ISRAELI,-2,4
20260101,"Natanz, Esfahan, Iran",112,ISRAEL,-2,2
20260101,"Mizan, Ardabil, Iran",141,REGIME,-6.5,8
20260101,"Mizan, Ardabil, Iran",141,REGIME,-6.5,2
20260101,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20260101,"Tehran, Tehran, Iran",111,IRANIAN,-2,6
20260101,"Tehran, Tehran, Iran",110,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,4
20260101,Iran,111,ISRAEL,-2,2
20260101,Iran,111,IRAN,-2,2
20260101,"Tehran, Tehran, Iran",110,ISRAEL,-2,2
20260101,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,4
20260101,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20260101,"Mohammad Reza, Sistan va Baluchestan, Iran",120,UNITED STATES,-4,1
20260101,Iran,112,IRANIAN,-2,4
20260101,Iran,141,REGIME,-6.5,10
20260101,"Azna, Lorestan, Iran",141,IRAN,-6.5,5
20260101,"Tehran, Tehran, Iran",112,AUTHORITIES,-2,10
20260101,"Tehran, Tehran, Iran",141,AUTHORITIES,-6.5,10
20260101,Iran,128,IRAN,-5,2
20260101,Iran,128,IRAN,-5,8
20260101,"Tehran, Tehran, Iran",141,,-6.5,10
20260101,Iran,112,,-2,5
20260101,"Tehran, Tehran, Iran",145,AL JAZEERA,-7.5,5
20260101,"Tehran, Tehran, Iran",145,AL JAZEERA,-7.5,2
20260101,"Basij, Fars, Iran",141,IRAN,-6.5,10
20260101,"Basij, Fars, Iran",141,GOVERNMENT,-6.5,10
20260101,Iran,111,IRAN,-2,1
20260101,"Mashhad, (IR30), Iran",111,NORWAY,-2,2
20260101,Iran,141,CITIZEN,-6.5,10
20260101,Iran,141,PROTESTER,-6.5,10
20260101,Iran,141,GOVERNMENT FORCES,-6.5,10
20260101,Iran,141,PROTESTER,-6.5,10
20260101,"Qalibaf, Semnan, Iran",141,AMMAN,-6.5,10
20260101,"Tehran, Tehran, Iran",111,JEWISH,-2,2
20260101,"Tehran, Tehran, Iran",111,JEWISH,-2,2
20260101,"Tehran, Tehran, Iran",111,JEWISH,-2,4
20260101,"Tehran, Tehran, Iran",145,PROTESTER,-7.5,3
20260101,Iran,141,IRAN,-6.5,10
20260101,"Kuhdasht, Lorestan, Iran",145,IRAN,-7.5,10
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",141,IRAN,-6.5,5
20260101,Iran,141,IRAN,-6.5,10
20260101,"Lorestan, Lorestan, Iran",145,PROTESTER,-7.5,5
20260101,"Lorestan, Lorestan, Iran",145,PROTESTER,-7.5,10
20260101,"Azna, Lorestan, Iran",145,PROTESTER,-7.5,10
20260101,"Lordegan, Chahar Ma?all va Bakhtiari, Iran",145,PROTESTER,-7.5,4
20260101,"Tehran, Tehran, Iran",112,POLICE,-2,4
20260101,"Tehran, Tehran, Iran",112,POLICE,-2,6
20260101,"Tehran, Tehran, Iran",110,TEHRAN,-2,10
20260101,"Basij, Fars, Iran",143,IRAN,-6.5,10
20260101,"Basij, Fars, Iran",1123,NEWS AGENCY,-2,2
20260101,Iran,145,IRAN,-7.5,10
20260101,Iran,141,IRAN,-6.5,10
20260101,"Tehran, Tehran, Iran",143,BUSINESS,-6.5,10
20260101,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260101,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260101,"Tehran, Tehran, Iran",1124,YEMEN,-2,4
20260101,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,4
20260101,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,6
20260101,Iran,112,REGIME,-2,10
20260101,Iran,145,PROTESTER,-7.5,10
20260101,"Tehran, Tehran, Iran",110,PRESIDENT,-2,10
20251231,"Tehran, Tehran, Iran",120,AIR FORCE,-4,6
20251231,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",112,IRANIAN,-2,5
20251231,"Taleghan, Gilan, Iran",112,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,8
20251231,"Tehran, Tehran, Iran",127,THE UN,-5,4
20251231,"Tehran, Tehran, Iran",120,IRAN,-4,8
20251231,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,2
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,8
20251231,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,2
20251231,"Natanz, Esfahan, Iran",111,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",120,HAMAS,-4,8
20251231,"Tehran, Tehran, Iran",141,IRAN,-6.5,10
20251231,"Tehran, Tehran, Iran",120,HAMAS,-4,2
20251231,"Mizan, Ardabil, Iran",1124,JUDICIARY,-2,4
20251231,"Murid, Khorasan-e Janubi, Iran",111,PUBLICATION,-2,2
20251231,"Chabahar, Sistan va Baluchestan, Iran",110,IRAN,-2,8
20251231,"Chabahar, Sistan va Baluchestan, Iran",110,IRAN,-2,2
20251231,"Basij, Fars, Iran",141,IRAN,-6.5,5
20251231,"Tehran, Tehran, Iran",114,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",120,ISRAEL,-4,2
20251231,"Tehran, Tehran, Iran",110,TEHRAN,-2,8
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",110,ISRAEL,-2,10
20251231,"Tehran, Tehran, Iran",110,STUDENT,-2,10
20251231,"Tehran, Tehran, Iran",110,GOVERNOR,-2,10
20251231,"Tehran, Tehran, Iran",143,TEHRAN,-6.5,10
20251231,"Tehran, Tehran, Iran",111,TEHRAN,-2,2
20251231,"Tehran, Tehran, Iran",1124,JUDICIARY,-2,3
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",141,IRAN,-6.5,12
20251231,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,6
20251231,"Tehran, Tehran, Iran",114,TRADER,-2,10
20251231,"Tehran, Tehran, Iran",112,JEWISH,-2,10
20251231,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,6
20251231,"Tehran, Tehran, Iran",110,TEHRAN,-2,26
20251231,"Tehran, Tehran, Iran",128,IRAN,-5,6
20251231,Iran,110,UNITED STATES,-2,2
20251231,"Isfahan, Esfahan, Iran",141,CITIZEN,-6.5,10
20251231,"Murid, Khorasan-e Janubi, Iran",111,PUBLICATION,-2,3
20251231,Iran,111,IRAN,-2,10
20251231,Iran,128,IRAN,-5,6
20251231,Iran,110,GREENSBORO,-2,3
20251231,Iran,112,IRAN,-2,10
20251231,Iran,112,SAUDI ARABIA,-2,10
20251231,Iran,141,IRAN,-6.5,20
20251231,Iran,112,NATIONAL ASSEMBLY,-2,6
20251231,Iran,120,PRIME MINISTER,-4,2
20251231,Iran,120,IRAN,-4,8
20251231,Iran,111,GALICIA,-2,10
20251231,Iran,120,EUROPE,-4,10
20251231,Iran,112,SUPERIOR COURT,-2,10
20251231,Iran,125,HOSPITAL,-5,10
20251231,Iran,110,THE OPPOSITION,-2,10
20251231,"Tehran, Tehran, Iran",110,LEBANON,-2,6
20251231,Iran,111,ISLAMIC,-2,8
20251231,"Tehran, Tehran, Iran",111,TEHRAN,-2,2
20251231,"Tehran, Tehran, Iran",120,ISRAELI,-4,1
20251231,Iran,120,IRAN,-4,10
20251231,"Tehran, Tehran, Iran",120,IRAN,-4,2
20251231,"Taleghan, Gilan, Iran",111,GOVERNMENT,-2,4
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,6
20251231,Iran,120,CUBA,-4,4
20251231,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20251231,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20251231,Iran,112,,-2,6
20251231,Iran,112,,-2,1
20251231,Iran,140,,-6.5,10
20251231,Iran,141,,-6.5,2
20251231,Iran,141,,-6.5,6
20251231,Iran,111,RUSSIAN,-2,1
20251231,Iran,111,RUSSIAN,-2,6
20251231,Iran,120,ISRAEL,-4,2
20251231,Iran,111,GAZA,-2,1
20251231,Iran,141,MADAGASCAR,-6.5,8
20251231,Iran,120,WASHINGTON,-4,6
20251231,Iran,112,IRAN,-2,2
20251231,Iran,112,SPOKESMAN,-2,8
20251231,Iran,112,UNITED STATES,-2,2
20251231,Iran,112,UNITED STATES,-2,2
20251231,Iran,110,STUDENT,-2,10
20251231,Iran,114,PRESIDENT,-2,10
20251231,Iran,141,IRAN,-6.5,10
20251231,Iran,110,GREENSBORO,-2,3
20251231,Iran,141,PROTESTER,-6.5,20
20251231,Iran,120,MILITARY,-4,10
20251231,Iran,110,IRAN,-2,4
20251231,Iran,140,PROTESTER,-6.5,10
20251231,Iran,145,PROTESTER,-7.5,10
20251231,Iran,141,IRAN,-6.5,2
20251231,Iran,141,DEMONSTRATOR,-6.5,10
20251231,Iran,120,CUBA,-4,10
20251231,Iran,111,IRAN,-2,8
20251231,Iran,111,IRAN,-2,1
20251231,Iran,111,PRESIDENT,-2,1
20251231,Iran,111,PRESIDENT,-2,2
20251231,Iran,141,MILITARY,-6.5,10
20251231,"Teheran, Iran (general), Iran",141,THE OPPOSITION,-6.5,10
20251231,"Baluchestan, Sistan va Baluchestan, Iran",112,,-2,2
20251231,"Baluchestan, Sistan va Baluchestan, Iran",112,IRAN,-2,8
20251231,"Pahlavi, Gilan, Iran",110,,-2,8
20251231,"Taleghan, Gilan, Iran",112,IRAN,-2,2
20251231,"Bandar Abbas, Hormozgan, Iran",110,,-2,5
20251231,"Karbala, Hormozgan, Iran",120,IRAN,-4,4
20251231,"Karbala, Hormozgan, Iran",120,KARBALA,-4,6
20251231,"Iran Shah, Kordestan, Iran",114,,-2,10
20251231,"Tehran, Tehran, Iran",111,,-2,2
20251231,"Tehran, Tehran, Iran",120,,-4,2
20251231,"Tehran, Tehran, Iran",112,,-2,10
20251231,"Tehran, Tehran, Iran",140,,-6.5,10
20251231,"Tehran, Tehran, Iran",141,,-6.5,10
20251231,"Tehran, Tehran, Iran",120,TEL AVIV,-4,1
20251231,"Tehran, Tehran, Iran",120,ISRAEL,-4,1
20251231,"Tehran, Tehran, Iran",120,AIR FORCE,-4,2
20251231,"Tehran, Tehran, Iran",112,VENEZUELA,-2,2
20251231,"Tehran, Tehran, Iran",111,ISRAELI,-2,2
20251231,"Tehran, Tehran, Iran",141,MINIST,-6.5,10
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",110,PRESIDENT,-2,8
20251231,"Tehran, Tehran, Iran",110,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,3
20251231,"Tehran, Tehran, Iran",110,STUDENT,-2,10
20251231,"Tehran, Tehran, Iran",1121,ISRAEL,-2,2
20251231,"Tehran, Tehran, Iran",112,INTELLIGENCE,-2,8
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",141,STUDENT,-6.5,10
20251231,"Tehran, Tehran, Iran",120,IRAN,-4,2
20251231,"Tehran, Tehran, Iran",128,IRAN,-5,8
20251231,"Tehran, Tehran, Iran",128,IRAN,-5,2
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",112,VENEZUELAN,-2,1
20251231,"Taleghan, Gilan, Iran",112,IRAN,-2,2
20251231,"Taleghan, Gilan, Iran",112,IRAN,-2,8
20251231,"Tehran, Tehran, Iran",128,IRAN,-5,2
20251231,Iran,111,MUSLIM,-2,1
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,6
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20251231,"Karaj, Tehran, Iran",141,ISFAHAN,-6.5,1
20251231,"Yazd, Yazd, Iran",140,PROTESTER,-6.5,5
20251231,"Karaj, Tehran, Iran",141,IRAN,-6.5,1
20251231,"Karaj, Tehran, Iran",141,IRAN,-6.5,1
20251231,"Tehran, Tehran, Iran",111,UNIVERSITY,-2,3
20251231,"Parchin, Zanjan, Iran",112,,-2,10
20251231,"Najaf, Az¯arbayjan-e Sharqi, Iran",120,VATICAN,-4,10
20251231,"Najaf, Az¯arbayjan-e Sharqi, Iran",111,GOVERNMENT,-2,4
20251231,"Najaf, Az¯arbayjan-e Sharqi, Iran",111,GOVERNMENT,-2,1
20251231,"Mizan, Ardabil, Iran",1124,JUDICIARY,-2,2
20251231,"Mizan, Ardabil, Iran",1124,IRAN,-2,2
20251231,"Mizan, Ardabil, Iran",111,IRANIAN,-2,3
20251231,"Mizan, Ardabil, Iran",111,IRANIAN,-2,4
20251231,"Natanz, Esfahan, Iran",111,IRAN,-2,4
20251231,"Natanz, Esfahan, Iran",111,GOVERNMENT,-2,4
20251231,"Tehran, Tehran, Iran",112,VENEZUELAN,-2,5
20251231,"Tehran, Tehran, Iran",111,IRANIAN,-2,2
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",112,ISRAEL,-2,10
20251231,"Tehran, Tehran, Iran",120,ISRAEL,-4,10
20251231,"Tehran, Tehran, Iran",141,ISRAELI,-6.5,6
20251231,"Tehran, Tehran, Iran",141,ISRAELI,-6.5,4
20251231,"Tehran, Tehran, Iran",120,ISRAEL,-4,10
20251231,"Tehran, Tehran, Iran",110,THE US,-2,3
20251231,"Tehran, Tehran, Iran",120,ISRAEL,-4,8
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,6
20251231,"Tehran, Tehran, Iran",112,MINISTRY,-2,10
20251231,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,2
20251231,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,8
20251231,"Tehran, Tehran, Iran",120,TRADER,-4,10
20251231,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,10
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,4
20251231,"Tehran, Tehran, Iran",141,AUTHORITIES,-6.5,10
20251231,"Tehran, Tehran, Iran",127,THE UN,-5,6
20251231,"Tehran, Tehran, Iran",111,IRAN,-2,10
20251231,"Tehran, Tehran, Iran",141,TEHRAN,-6.5,2
20251231,"Tehran, Tehran, Iran",141,STUDENT,-6.5,10
20251231,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,10
20251231,"Tehran, Tehran, Iran",1124,JUDICIARY,-2,2
20251231,"Tehran, Tehran, Iran",1124,JUDICIARY,-2,1
20251231,"Tehran, Tehran, Iran",1124,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",111,UNIVERSITY,-2,2
20251231,"Tehran, Tehran, Iran",141,ISRAELI,-6.5,6
20251231,"Tehran, Tehran, Iran",141,ISRAELI,-6.5,4
20251231,"Tehran, Tehran, Iran",141,TRADER,-6.5,10
20251231,"Tehran, Tehran, Iran",112,IRANIAN,-2,10
20251231,"Tehran, Tehran, Iran",110,TEHRAN,-2,2
20251231,Iran,1123,MINIST OF DEFENSE,-2,7
20251231,Iran,1124,IRAN,-2,6
20251231,"Pahlavi, Gilan, Iran",120,GOVERNMENT,-4,10
20251231,"Tehran, Tehran, Iran",110,US OFFICIAL,-2,2
20251231,"Tehran, Tehran, Iran",110,US OFFICIAL,-2,8
20251231,"Tehran, Tehran, Iran",120,CUBA,-4,10
20251231,Iran,110,IRAN,-2,2
20251231,Iran,110,IRAN,-2,8
20251231,Iran,111,HUNTER,-2,6
20251231,"Tehran, Tehran, Iran",110,DEPUTY,-2,5
20251231,Iran,111,COMPANIES,-2,6
20251231,Iran,111,COMPANIES,-2,2
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,2
20251231,"Tehran, Tehran, Iran",112,IRAN,-2,8
20251231,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,2
20251231,Iran,1123,,-2,5
20251231,Iran,111,IRAN,-2,5
20251231,Iran,120,PARLIAMENT,-4,4
20251231,"Pahlavi, Gilan, Iran",140,PROTESTER,-6.5,10
20251231,"Tehran, Tehran, Iran",145,,-7.5,10
